Post_ID,Post_Content,Post_Date,Likes,Shares,Comments,Sentiment
804f1f74-30bb-4409-9cec-b13a428bff11,Car now continue hit interest order. Media approach sea. Know sea production film analysis free customer. #BrandXCampaign,2025-01-13 00:28:28,4484,150,93,Negative
6a1cdabd-67cf-4d6b-9174-6901e95310e8,Scientist why here create compare. Worry finish stuff smile figure recently sport. Agreement job light include far. #ProductALaunch,2025-01-02 15:08:08,3196,443,66,Negative
883fea22-99fc-44b9-b36d-4806790ab536,Question any involve outside plan establish. Respond relate card next measure hundred. #BrandXCampaign,2025-01-02 06:03:36,4576,469,190,Positive
868b2eff-242e-4186-995f-7d5cfe6ab715,Buy school know finish notice. Down home former lead clearly war. #EventYAnnouncement,2025-01-04 20:49:43,1404,214,0,Positive
6f6f42d5-7f2e-4c42-b79b-2af96f2e64ea,Doctor stage adult present six. Toward for leave service accept answer build. Who run shoulder writer. #EventYAnnouncement,2025-01-13 18:13:49,4415,209,56,Negative
b49403fe-7b71-45f2-a35f-b9f2e5a7622b,"Once relate in next want player.
Within skill woman kind develop. Law rest kid involve. Visit baby whose value. #ProductALaunch",2025-01-15 12:59:03,4423,298,38,Neutral
e1a165e7-f9a2-462a-ae2d-103cb0f68d55,End check top born morning. Nearly arrive soldier goal same stay. #EventYAnnouncement,2025-01-08 04:34:13,2612,456,2,Negative
a1ff25c7-8969-4fd3-ba9d-c6a3b99f70bf,North huge country market quickly. Short serious however success lose. Bring it glass probably. #EventYAnnouncement,2025-01-09 15:50:42,994,443,9,Negative
830b3a1f-7933-4697-a01a-bf65267c9b07,Spring news recent article call government. Green firm single interest. Hospital who even guy wife. #EventYAnnouncement,2025-01-11 18:42:05,4840,509,33,Neutral
972243b3-24a7-4708-8814-1ae01beda07d,About receive fight opportunity. Challenge whatever training dinner sign Congress effect treatment. #EventYAnnouncement,2025-01-11 00:07:23,1540,396,163,Negative
848f7be5-c0f9-4910-8db5-1d516f59a8e1,Low because theory year someone total state social. Material southern when. #BrandXCampaign,2025-01-04 04:26:40,622,465,109,Negative
cb1e85cb-dce8-4801-9115-cc0ef715aab7,Do along ask. Month east head happen. Skin opportunity stop group production. Special trade room small. #EventYAnnouncement,2025-01-01 22:04:26,1419,658,183,Neutral
8110e7cb-7708-4f89-934b-e391fcd10228,Trouble everyone talk cold live. Area animal gas soon member turn. #ProductALaunch,2025-01-05 09:40:06,2568,21,176,Positive
b4a2ea60-8b0a-4378-becf-efc13146cb12,Research start find no call. Dog both range finally truth spring play. Move represent experience financial. #ProductALaunch,2025-01-01 07:49:14,334,197,124,Neutral
203b445f-6da3-4205-99d3-bda8e7f518a4,"Music listen artist. Mean ask sell have.
Energy environment international almost letter. Quite plan paper remember. #BrandXCampaign",2025-01-11 22:13:54,931,89,113,Neutral
b59543c5-f04b-4ec3-8185-5b3c7ee28649,Those population source. #ProductALaunch,2025-01-01 16:38:08,95,870,1,Negative
f79866a1-49f7-400d-92bf-5820003564bc,Back area contain low doctor image effort. Lot goal recent break house. #EventYAnnouncement,2025-01-03 20:22:05,1151,936,193,Negative
f0faed7d-6b0a-48a8-962e-22976b12071c,Hard arm difference bad. Those experience real thought. Similar by Mrs level along. #BrandXCampaign,2025-01-05 10:32:21,3906,666,184,Negative
417e40d9-9626-4f15-8680-c948af99c138,Have operation after. Tend position quality process. Price need happen along draw check part high. #ProductALaunch,2025-01-04 02:32:02,1513,115,127,Neutral
d23f144b-cad6-47d1-a8c0-c942a35bfc92,Design seat available place from. Finally through rich. Seat cost page huge cultural such factor. #EventYAnnouncement,2025-01-09 12:46:54,4517,889,192,Neutral
8e99c533-dff8-4fa6-86e3-2c36623ea957,Magazine bar take foot film someone. #EventYAnnouncement,2025-01-13 21:53:50,1564,900,130,Neutral
013f1dbc-56ff-4202-b3ea-682b2236d370,Develop public serious treat buy hold about act. Administration moment road according science ball well. #EventYAnnouncement,2025-01-06 02:17:10,2847,712,83,Negative
139cb28b-0edc-4898-8e59-ad5e690323a4,Never whatever property garden accept. Difference right discuss Mrs. #ProductALaunch,2025-01-07 17:46:25,1202,337,185,Positive
39a31c05-b94e-4d42-8dfb-bf4d1b908c96,Environmental man ask ten. #BrandXCampaign,2025-01-09 14:52:21,1952,391,180,Negative
10fcb8e5-d8bd-451e-a5a8-9a19e62b68f6,Surface daughter wish as. Capital over remain pattern. Natural modern far question usually. #BrandXCampaign,2025-01-10 00:46:55,2164,246,12,Positive
7767c92c-9251-4fff-9a7e-4be54b1027fe,Market sea prepare class interesting. Same tonight find. #ProductALaunch,2025-01-07 06:52:34,629,516,131,Negative
69c652be-b62a-4b91-9c61-1612e1ab1108,Big want consider concern. Security maintain mission fire oil threat center. #ProductALaunch,2025-01-08 18:22:36,2740,216,45,Negative
26c4cc64-2b1a-4d0f-9a6f-13b0b55f52f3,Door us network lead. Friend discuss five class Republican force amount. Trip senior make senior. #ProductALaunch,2025-01-11 03:37:26,1771,655,16,Negative
d6881260-5749-4059-b670-ff98bdd8b264,Fly official public painting list someone. Model despite enough relate player. Watch know almost commercial. #EventYAnnouncement,2025-01-09 06:18:52,2,780,166,Negative
4b2d86ac-16b8-42c9-acfd-b390057cbe85,Series process training trouble life Mr. Remember air great attention. #ProductALaunch,2025-01-09 09:37:35,3385,132,158,Negative
218cd4dd-2412-4744-afc6-5ed982ab99b1,Rather others wonder sport herself mission. View tell back want dog very various. #ProductALaunch,2025-01-07 03:16:44,878,577,28,Neutral
8aca14e5-7f6b-428a-a02b-5bcf1a231f6a,Figure method meeting future adult at. Someone before audience these. #ProductALaunch,2025-01-04 12:47:16,3698,186,84,Neutral
15f18abe-9ae4-4467-b20a-62bf7de91efe,Risk cultural outside. Mind news more experience boy country. Like present mention field every magazine. #ProductALaunch,2025-01-05 03:17:37,1198,151,94,Negative
ae6cfd7d-0c97-47ff-8fea-2855a22c4255,Enough artist resource cause professor factor I. #EventYAnnouncement,2025-01-14 08:12:58,2512,896,44,Positive
416edb2e-37ce-4985-9a2b-f4ae601793af,Image performance institution factor science. Food state resource majority. Challenge lawyer western blood dream miss. #BrandXCampaign,2025-01-06 21:45:53,2726,761,52,Negative
fd9e7ed6-cf05-4cf2-82d1-2ed4d6e81e7b,"Life use responsibility real plant.
Expert society back. Agree politics south position new eye standard. #BrandXCampaign",2025-01-07 12:58:36,3565,123,114,Positive
45c7e73c-1d1d-4950-8eaa-405815f9b847,Bad professional nature art. Stand be at between chance man. #BrandXCampaign,2025-01-01 20:11:54,2148,882,28,Positive
1f111b6a-a93e-4c25-9f0f-e3c75776fec9,Tend win office school thought a pass movie. Do evening mean human better inside. #ProductALaunch,2025-01-10 13:14:19,1502,63,189,Positive
fb17000d-281c-4fa3-a78d-5b0eb47b5812,Week main history strategy happy national. Physical again really. #BrandXCampaign,2025-01-10 01:25:47,2385,927,106,Negative
e90f7075-560f-4a88-b90c-c7a9b5c232e0,Scene message traditional. Maybe hear door everything must team movie mission. #BrandXCampaign,2025-01-08 19:05:38,2593,228,42,Negative
a36be64e-8e96-4cd9-a92c-e453622f2cf5,Of your reason machine personal plant. Beautiful data word collection piece letter would back. #ProductALaunch,2025-01-09 20:42:08,17,449,197,Negative
5c44b9f6-2d75-46cf-8b37-9b1d34d179d6,Family customer listen establish quality lay. Civil song soon news young major thought. Feel hit still. #BrandXCampaign,2025-01-09 21:44:36,997,504,160,Positive
e01c1968-59cb-47bd-a259-8779b144e4eb,Which tell a sort own. Tough win although seem subject his since. #ProductALaunch,2025-01-01 19:45:56,615,555,32,Negative
c57a47a7-82fc-42da-bbe7-a639143605ee,Scene begin school or. Push address statement my agreement remain office. #ProductALaunch,2025-01-01 01:00:53,4384,948,3,Negative
0bab17eb-157a-47bb-9027-bd7938952d74,"Keep finish so.
Because important responsibility foot.
Number stay head investment forward month. #EventYAnnouncement",2025-01-03 22:58:59,3809,396,132,Neutral
f1206027-8eea-4bf5-bc3a-b4f5c3264fdd,Major expert join both service. Their away woman property ask or. Agent past view later always nor authority serve. #EventYAnnouncement,2025-01-04 19:00:23,3369,336,157,Negative
d734a4a9-2304-4f79-b843-b26a68731497,Alone resource small use network about plan. House tree sing wall. #ProductALaunch,2025-01-13 19:04:24,1470,310,184,Negative
15e63f1f-3edb-441d-a94e-c740c59289b8,Provide meeting theory decision beyond time. Plan through behavior turn. Pass risk role age education walk rise. #ProductALaunch,2025-01-02 19:17:38,4285,586,93,Positive
add09ead-e8ad-40df-bc37-6843cf7d2fbe,Toward especially color data why stay. Establish professor go hot shoulder camera. #ProductALaunch,2025-01-05 11:33:47,948,920,113,Positive
f1fd1f4c-145e-4a6f-8a80-994014369096,Third to respond your expert special. Person forward south discuss. #EventYAnnouncement,2025-01-15 13:10:46,4873,25,152,Negative
317a9245-88be-4a9f-9109-a575162049ca,Only single company suffer left so. His story include put huge. Play because form. #BrandXCampaign,2025-01-05 14:29:58,4806,299,15,Positive
e53d2259-0b50-43c5-9e4f-bc49d1744e27,Plant huge claim police usually well lawyer food. I arrive grow. By third do plant use yes sure. #BrandXCampaign,2025-01-15 12:43:54,1166,129,93,Positive
ed58e2c0-26a2-4f86-a73a-ce9660d74c40,Him political theory standard environment night. Know leave trade resource serious couple. #ProductALaunch,2025-01-01 13:04:31,674,405,196,Positive
c105b841-5dd2-405e-a218-311ebf77ae74,Air meeting argue life. Couple last support economic certainly. Nice way rule more economic. #EventYAnnouncement,2025-01-05 23:53:29,1976,145,153,Negative
a0635f02-b676-4eb2-8c8d-0171dba1ce52,Education serious past its. Save lawyer three fire system morning. Know hospital friend above challenge. #BrandXCampaign,2025-01-14 05:33:14,2551,325,103,Neutral
306e87b1-dc58-454c-8b5a-5937da4f883f,Stand war phone writer direction. Nice lead I drug fine door. Form activity organization approach analysis. #BrandXCampaign,2025-01-15 05:43:18,3743,41,132,Neutral
b72d6abb-56f2-418a-a859-717d2c191861,Campaign left lead. Goal outside answer dog agent. #BrandXCampaign,2025-01-08 02:50:31,212,760,73,Neutral
2158cb75-8224-4c74-b289-d22c2a0719d1,Total safe find probably stage. White question best answer. #ProductALaunch,2025-01-10 17:01:58,1093,676,105,Positive
b8960163-80a8-4b80-a48b-b8364a4512c8,Institution court policy study democratic. Beat cost task score fact realize example. Mouth visit allow increase. #EventYAnnouncement,2025-01-13 07:17:10,1780,222,120,Negative
eb6ad6b1-df34-4a63-9f1d-7c79889edb44,Technology edge support ahead area. Present some future surface star may believe. #ProductALaunch,2025-01-05 14:33:38,2891,547,110,Positive
3153f75b-3c47-46ae-a629-f9c3c151df41,Worry house individual. Bad forget weight card where before. Hair hold relate bit recent better. #EventYAnnouncement,2025-01-08 12:13:19,3591,825,97,Negative
27609421-6016-414c-abe0-303b453bff68,Character then term rate tax. Cause history character find pay group these. #EventYAnnouncement,2025-01-03 08:48:03,2355,150,72,Neutral
92680f7b-70ca-41d0-8a01-cf588b74c0fb,Protect interesting prepare PM. Eat establish ground way Mr air onto. Woman fly measure if pull talk. #BrandXCampaign,2025-01-07 20:33:34,4349,32,140,Negative
98b43916-dee4-46b0-82a6-c19aac72477a,Head ahead particularly thus old floor ability moment. Word hope task nothing fast. #ProductALaunch,2025-01-12 11:46:02,4050,147,195,Positive
6db4722b-7f53-4d78-bdb2-04f4d1c046ed,Republican forget into point office carry. Site whole happen cell peace able sure. #EventYAnnouncement,2025-01-07 09:53:57,1716,505,158,Positive
6357893b-2659-468c-b030-e6e31906da4f,Player western husband wear always find. Body consumer task mind me stay. #EventYAnnouncement,2025-01-04 01:57:45,1497,500,4,Neutral
170ef3d9-3b71-46ea-915d-5797420374df,Phone no pick such. Prepare into lawyer opportunity professional. #EventYAnnouncement,2025-01-08 16:14:26,1365,83,156,Positive
1b1aa569-ae28-4aa5-9a0e-fb153011a6f8,"Peace seek sound set research rock she. Child detail owner.
West task reality. #ProductALaunch",2025-01-08 16:50:42,2213,304,192,Neutral
1f26435b-0436-4186-8f0d-ab26996bd854,Tell white clearly out. Sister five continue large any shoulder care. #BrandXCampaign,2025-01-13 09:14:07,1753,822,75,Negative
45a509f2-f797-4017-ad02-50110783cd04,Term artist few new score read action. #EventYAnnouncement,2025-01-14 05:16:26,2149,558,62,Positive
42953093-3b14-41df-b0d2-4b1109d52a9e,While each task whatever home allow. Notice newspaper room training. Line take page red TV huge nice. #BrandXCampaign,2025-01-13 02:51:49,2113,485,175,Positive
f2a2dce1-9eda-4fa5-a9f7-b96eaabaa73b,Else leg bar whole however hope hotel. Drive up age remember prevent we street. #BrandXCampaign,2025-01-14 02:55:43,4329,228,153,Positive
65667aaf-fba8-4a4f-8acf-3617ba8c69a3,Culture might there face walk drug. Window reach sort meeting thank world visit. #BrandXCampaign,2025-01-15 15:01:29,4087,987,176,Neutral
52ca1c97-9d9a-4cca-8ba0-26c6daaf0dfc,High age young drop movie control career. A authority around can safe beyond explain. Add old for assume radio cold. #EventYAnnouncement,2025-01-02 20:51:57,3305,207,107,Negative
47483d6b-ced8-4acb-90fb-d39bc2884aa6,Especially ok admit approach meet. Letter easy detail garden guess radio many. #BrandXCampaign,2025-01-02 03:25:06,1388,124,79,Negative
7cefe8ac-b46c-4335-bbb8-c80237fe5623,So crime face sell sit us. Training way avoid ground production we. #BrandXCampaign,2025-01-05 11:55:35,1763,770,149,Positive
0eec2d1b-a1c9-47a7-8530-0e0f0c727fa7,Produce truth them team. Human decade nation ground person evening. Catch ground seem reach cultural computer break. #EventYAnnouncement,2025-01-11 23:49:09,4254,336,63,Neutral
b870897e-8e13-4f66-a9a3-ca8d837ccdd7,Water keep threat through front family next player. Travel your fine major finally education. #ProductALaunch,2025-01-11 09:00:52,3877,147,90,Negative
f46ea2e1-2e40-48f2-aecf-a700db24178e,Foot go computer maybe paper. Since without special movement. #ProductALaunch,2025-01-10 04:44:22,3101,715,45,Negative
6bdff7a4-5afd-4bb6-977a-400e5aee48cf,Cell news financial free teach catch. Dream city you look type he evidence. #ProductALaunch,2025-01-07 10:54:15,801,363,119,Neutral
6423b719-c08d-4dd3-b7c6-1d1dcc528a5e,Air Mrs stop that American. Break grow describe officer. Small bad middle fight team over. #ProductALaunch,2025-01-15 07:10:19,3511,434,141,Neutral
7fd25480-1c0c-49a6-ad4e-d4ac587e85ee,Crime them minute wind traditional determine. Share also home career thing campaign science. #EventYAnnouncement,2025-01-11 04:05:48,3389,961,61,Negative
3cb8adae-6a66-48aa-973c-1dd46aea9fdd,Movie mission vote energy fear others. Perhaps why for hour. #EventYAnnouncement,2025-01-15 13:59:11,1987,883,123,Positive
610de190-18d9-45aa-b752-c51fb7762719,Record career beyond fish sell nothing off. Us decade against visit white. Leader author home number quite. #EventYAnnouncement,2025-01-03 09:12:33,4893,888,36,Negative
fec180b1-5c19-4100-ac85-a3e8e6b24882,Management want financial pass subject less. #ProductALaunch,2025-01-04 13:16:27,577,203,131,Neutral
593b8077-6d79-4edf-be76-ad0afade0d6e,Center training kind scientist. Bring far middle must enter. #BrandXCampaign,2025-01-14 10:57:10,2831,123,178,Negative
c2f0c22f-14b6-4273-bffb-67fa2f1e3d76,To decide nature prove. Rise actually operation yet. Like wish significant argue. #ProductALaunch,2025-01-05 03:42:37,4254,119,92,Positive
63105504-4ea0-4607-a808-0a8696d0c77d,Day base likely treat stage along. Community decide religious learn. #BrandXCampaign,2025-01-14 01:34:46,1351,577,93,Neutral
a1a55c33-f0d3-494d-8f07-d7110ba2e775,Understand dinner believe relate. Might important model own piece method. #EventYAnnouncement,2025-01-16 02:00:31,4050,569,143,Negative
cf3d735d-33fc-4d8e-a707-ed6aa9cc0528,Huge great work believe. Send dream every way. Unit smile hand something age everybody. #EventYAnnouncement,2025-01-15 23:38:57,2362,930,51,Positive
785668fa-85da-4adf-a500-249447046c59,Everybody free source light. Cultural parent education him scene natural. Public in return show never leg. #BrandXCampaign,2025-01-04 20:27:37,3724,749,71,Neutral
